updated_at,users,statuses
2022-11-21 09:22,5,21446
2022-11-21 13:51,5,21459
2022-11-21 15:23,5,21459
2022-11-21 18:27,5,21459
2022-11-21 21:21,5,21459
2022-11-22 01:59,5,21463
2022-11-22 03:40,5,21463
2022-11-22 06:27,5,21463
2022-11-22 09:21,5,21463
2022-11-22 12:43,5,21469
2022-11-22 15:23,5,21469
2022-11-22 18:26,5,21469
2022-11-22 21:17,5,21469
2022-11-23 01:46,5,21469
2022-11-23 03:34,5,21473
2022-11-23 06:25,5,21500
2022-11-23 09:19,5,21519
2022-11-23 12:40,5,21521
2022-11-23 15:21,5,21536
2022-11-23 18:24,5,21538
2022-11-23 21:17,5,21548
2022-11-24 01:49,5,21548
2022-11-24 03:29,5,21548
2022-11-24 06:25,5,21548
2022-11-24 09:19,5,21556
2022-11-24 12:40,5,21639
2022-11-24 15:20,5,21657
2022-11-24 18:25,5,21657
2022-11-24 21:17,5,21657
2022-11-25 01:46,5,21657
2022-11-25 03:37,5,21657
2022-11-25 06:26,5,21683
2022-11-25 09:19,5,21684
2022-11-25 12:39,5,21684
2022-11-25 15:20,5,21685
2022-11-25 18:25,5,21685
2022-11-25 21:17,5,21685
2022-11-26 01:41,5,21685
2022-11-26 03:26,5,21685
2022-11-26 06:24,5,21689
2022-11-26 09:18,5,21726
2022-11-26 12:35,5,21730
2022-11-26 15:19,5,21730
2022-11-26 18:23,5,21730
2022-11-26 21:17,5,21730
2022-11-27 01:51,5,21730
2022-11-27 03:40,5,21737
2022-11-27 06:24,5,21763
2022-11-27 09:18,5,21787
2022-11-27 12:35,5,21787
2022-11-27 15:19,5,21796
2022-11-27 18:23,5,21796
2022-11-27 21:17,5,21796
2022-11-28 01:44,5,21796
2022-11-28 03:31,5,21796
2022-11-28 06:26,5,21803
2022-11-28 09:20,5,21803
2022-11-28 12:38,5,21803
2022-11-28 15:18,5,21803
2022-11-28 18:25,5,21803
2022-11-28 21:18,5,21803
2022-11-29 01:44,5,21820
2022-11-29 03:30,5,21822
2022-11-29 06:26,5,21825
2022-11-29 09:19,5,21825
2022-11-29 12:39,5,21830
2022-11-29 15:21,5,21830
2022-11-29 18:23,5,21832
2022-11-29 21:18,5,21832
2022-11-30 01:45,5,21832
2022-11-30 03:27,5,21832
2022-11-30 06:25,5,21842
2022-11-30 09:20,5,21851
2022-11-30 12:41,5,21851
2022-11-30 15:22,5,21858
2022-11-30 18:25,5,21859
2022-11-30 21:18,5,21860
2022-12-01 01:56,5,21860
2022-12-01 03:38,5,21860
2022-12-01 06:26,5,21878
2022-12-01 09:20,5,21883
2022-12-01 12:42,5,21884
2022-12-01 15:21,5,21885
2022-12-01 18:25,5,21890
2022-12-01 21:15,5,21890
2022-12-02 01:37,5,21891
2022-12-02 03:24,5,21891
2022-12-02 06:24,5,21892
2022-12-02 09:18,5,21892
2022-12-02 12:35,5,21892
2022-12-02 15:17,5,21892
2022-12-02 18:22,5,21892
2022-12-02 21:16,5,21892
2022-12-03 01:27,5,21892
2022-12-03 03:20,5,21892
2022-12-03 06:22,5,21905
2022-12-03 09:17,5,21915
2022-12-03 12:33,5,21921
2022-12-03 15:18,5,21921
2022-12-03 18:22,5,21921
2022-12-03 21:15,5,21921
2022-12-04 01:39,5,21923
2022-12-04 03:20,5,21923
2022-12-04 06:22,5,21928
2022-12-04 09:17,5,21961
2022-12-04 12:35,5,21964
2022-12-04 15:18,5,21964
2022-12-04 18:27,5,21964
2022-12-04 21:16,5,21964
2022-12-05 01:38,5,21975
2022-12-05 03:20,5,21975
2022-12-05 06:24,5,21976
2022-12-05 09:19,5,21977
2022-12-05 12:37,5,21977
2022-12-05 15:20,5,21977
2022-12-05 18:23,5,21977
2022-12-05 21:17,5,21977
2022-12-06 01:35,5,21977
2022-12-06 03:41,5,21979
2022-12-06 06:24,5,21979
2022-12-06 09:18,5,21992
2022-12-06 12:38,5,21992
2022-12-06 15:20,5,21992
2022-12-06 18:38,5,21992
2022-12-06 21:16,5,21992
2022-12-07 01:41,5,21992
2022-12-07 03:24,5,21992
2022-12-07 09:18,5,21994
2022-12-07 12:36,5,21998
2022-12-07 15:20,5,21998
2022-12-07 18:24,5,21998
2022-12-07 21:17,5,21998
2022-12-08 01:37,5,21998
2022-12-08 03:21,5,21998
2022-12-08 06:25,5,22008
2022-12-08 09:18,5,22013
2022-12-08 12:36,5,22013
2022-12-08 15:19,5,22013
2022-12-08 18:23,5,22013
2022-12-08 21:17,5,22013
2022-12-09 01:40,5,22016
2022-12-09 03:22,5,22016
2022-12-09 06:23,5,22032
2022-12-09 09:18,5,22058
2022-12-09 12:35,5,22062
2022-12-09 15:18,5,22062
2022-12-09 18:45,5,22063
2022-12-09 21:17,5,22063
2022-12-10 01:34,5,22063
2022-12-10 03:20,5,22063
2022-12-10 06:23,5,22099
2022-12-10 09:17,5,22119
2022-12-10 12:33,5,22123
2022-12-10 15:18,5,22123
2022-12-10 18:22,5,22123
2022-12-10 21:31,5,22123
2022-12-11 01:44,5,22124
2022-12-11 03:24,5,22124
2022-12-11 06:23,5,22139
2022-12-11 09:17,5,22144
2022-12-11 12:34,5,22144
2022-12-11 15:19,5,22144
2022-12-11 19:14,5,22144
2022-12-11 21:16,5,22144
2022-12-12 01:40,5,22144
2022-12-12 03:24,5,22144
2022-12-12 06:24,5,22145
2022-12-12 09:19,5,22147
2022-12-12 12:37,5,22148
2022-12-12 15:20,5,22148
2022-12-12 18:24,5,22148
2022-12-12 21:17,5,22148
2022-12-13 01:43,5,22148
2022-12-13 03:27,5,22153
2022-12-13 06:25,5,22164
2022-12-13 09:19,5,22167
2022-12-13 12:37,5,22167
2022-12-13 15:24,5,22167
2022-12-13 18:23,5,22167
2022-12-13 21:17,5,22167
2022-12-14 01:40,5,22177
2022-12-14 03:23,5,22180
2022-12-14 06:24,5,22183
2022-12-14 09:18,5,22185
2022-12-14 12:37,5,22185
2022-12-14 15:20,5,22185
2022-12-14 18:23,5,22185
2022-12-14 21:17,5,22185
2022-12-15 01:41,5,22185
2022-12-15 03:24,5,22187
2022-12-15 06:24,5,22212
2022-12-15 09:19,5,22235
2022-12-15 12:36,5,22235
2022-12-15 15:20,5,22235
2022-12-15 18:21,5,22235
2022-12-15 21:15,5,22235
2022-12-16 01:26,5,22243
2022-12-16 09:17,5,22265
2022-12-16 12:33,5,22266
2022-12-16 15:20,5,22266
2022-12-16 18:22,5,22266
2022-12-16 21:16,5,22266
2022-12-17 01:24,5,22266
2022-12-17 03:19,5,22268
2022-12-17 06:21,5,22283
2022-12-17 09:16,5,22283
2022-12-17 12:31,5,22283
2022-12-17 15:17,5,22283
2022-12-17 18:20,5,22285
2022-12-17 21:14,5,22285
2022-12-18 01:27,5,22285
2022-12-18 03:19,5,22287
2022-12-18 06:21,5,22311
2022-12-18 09:16,5,22319
2022-12-18 12:32,5,22321
2022-12-18 15:17,5,22321
2022-12-18 18:20,5,22321
2022-12-18 21:14,5,22321
2022-12-19 01:24,5,22321
2022-12-19 03:19,5,22325
2022-12-19 06:23,5,22333
2022-12-19 09:18,5,22341
2022-12-20 01:28,5,22341
2022-12-20 03:19,5,22344
2022-12-20 06:24,5,22357
2022-12-20 09:18,5,22371
2022-12-20 12:35,5,22375
2022-12-20 15:20,5,22378
2022-12-20 18:22,5,22378
2022-12-20 21:16,5,22378
2022-12-21 01:25,5,22379
2022-12-21 03:20,5,22382
2022-12-21 06:23,5,22384
2022-12-21 09:18,5,22392
2022-12-21 12:18,5,22392
2022-12-21 12:35,5,22392
2022-12-21 15:20,5,22392
2022-12-21 18:22,5,22392
2022-12-21 21:16,5,22392
2022-12-22 01:32,5,22392
2022-12-22 03:19,5,22401
2022-12-22 06:23,5,22422
2022-12-22 09:17,5,22428
2022-12-22 12:35,5,22432
2022-12-22 15:20,5,22432
2022-12-22 18:23,5,22432
2022-12-22 21:16,5,22432
